corruption_rate,adversary_type,aggregator,mean_utility,trimmed_mean_utility,ci_low_utility,ci_high_utility,mean_fairness,trimmed_mean_fairness,ci_low_fairness,ci_high_fairness,mean_worst_group,mean_regret,ci_alpha
0.0,scheduled,oracle,0.471040455709974,0.47110277955566604,0.4616708222663259,0.4807869329434631,0.916853899346816,0.9192800133706858,0.9135458401139815,0.9252822120504649,0.2980390261626541,0.0,0.1
0.0,scheduled,oracle_upper_bound,0.45979221645366253,0.4593539939522577,0.4499577464628239,0.46915280043165936,0.9276218058455885,0.9298014291812372,0.9242199957103292,0.9352774611303476,0.305304313031951,0.011837849516415746,0.1
0.0,scheduled,random_dictator,0.45551117824211645,0.4549656332690944,0.4456567282301325,0.4649162404592838,0.9292658504994358,0.9315484624732125,0.926080058299135,0.9369109476458526,0.3045480321991882,0.015529277467857516,0.1
0.0,scheduled,self_consistency,0.45730609624483287,0.4568042679961176,0.4476597410839262,0.46670767242486483,0.9283950427439842,0.930613549746302,0.9249968547899713,0.9360409447073951,0.3061311560621055,0.013734359465141099,0.1
0.0,scheduled,supervisor_rerank,0.45533123430463823,0.45433696405173657,0.445190992066704,0.46451988750612977,0.9268728633539913,0.9291091646727303,0.9234156906710518,0.9346194435236682,0.3026905814959451,0.015709221405335757,0.1
0.0,scheduled,trimmed_vote,0.45801289958682234,0.457445057372742,0.44863789988524827,0.4673052996788595,0.9286105851949601,0.9313365367889981,0.9255039798460016,0.9368825439264415,0.30648829547692147,0.013027556123151644,0.1
0.0,selfish,confidence_weighted,0.448771284106803,0.44921753345067456,0.43796843155096105,0.45902575412478097,0.9303767445073606,0.932755526124387,0.9270148708418867,0.9381662178868132,0.30401797374782125,0.016903458568456195,0.1
0.0,selfish,ema_trust,0.448771284106803,0.44921753345067456,0.43796843155096105,0.45902575412478097,0.9303767445073606,0.932755526124387,0.9270148708418867,0.9381662178868132,0.30401797374782125,0.016903458568456195,0.1
0.0,selfish,majority_vote,0.4494548973664078,0.44987849086999,0.4386860377991681,0.45968129664827795,0.9302617448759585,0.9328260036531134,0.9270521159161088,0.9382714672019237,0.3043912340796717,0.01621984530885132,0.1
0.0,selfish,multiplicative_weights,0.448771284106803,0.44921753345067456,0.43796843155096105,0.45902575412478097,0.9303767445073606,0.932755526124387,0.9270148708418867,0.9381662178868132,0.30401797374782125,0.016903458568456195,0.1
0.0,selfish,oracle,0.4656747426752591,0.46639850151500245,0.45637108882521316,0.47547131525645714,0.9213414872316689,0.9242955336046019,0.918198773265375,0.9302968181013119,0.30042376555061057,0.0,0.1
0.0,selfish,oracle_upper_bound,0.4502315965016513,0.45046414349071223,0.4395605686276378,0.4602893064894933,0.9304168875683985,0.9328361140970788,0.9270205246912412,0.9382471710302293,0.3050381197960069,0.01621984530885132,0.1
0.0,selfish,random_dictator,0.44742834220083266,0.4484875155711851,0.43732794715390744,0.4586932231346267,0.92977491663009,0.9320948068801023,0.9264430967407279,0.9373976749202751,0.3021762633167414,0.018246400474426466,0.1
0.0,selfish,self_consistency,0.4501521955699664,0.4508733607503602,0.43973693564339195,0.46072195927538623,0.9306687987833112,0.9329025802331588,0.9272085458245388,0.9381452034938552,0.3056632799823415,0.01552254710529265,0.1
0.0,selfish,supervisor_rerank,0.44689529512219195,0.4475215544690969,0.43602832076439174,0.45766767242660705,0.9283629440065938,0.930960142851197,0.925094847799243,0.9365078171652698,0.30080783741003164,0.018779447553067194,0.1
0.0,selfish,trimmed_vote,0.45030188368461105,0.4501092284873862,0.4384979335874869,0.46012589281888644,0.9298702260537332,0.9321972873312214,0.9264950370563168,0.9374840535603168,0.3053313107884609,0.015372858990648122,0.1
0.25,coordinated,confidence_weighted,0.4546937261741624,0.45528683366907685,0.44551678699329483,0.4642214618842908,0.9348808438444998,0.9378263144448397,0.9330786611578822,0.9423458812158491,0.31040416393557513,0.015580535784523923,0.1
0.25,coordinated,ema_trust,0.45464071070356893,0.45522056433083496,0.44546056334844514,0.4641204560938313,0.9348622484975809,0.937803070261191,0.9330765220266296,0.942300525927594,0.31066765144917924,0.01563355125511745,0.1
0.25,coordinated,majority_vote,0.4542780397511612,0.4550863631125893,0.4451096167377611,0.4641699786211547,0.9354659779278982,0.9385577320490878,0.9339178544530011,0.9432127622286723,0.31136489327957995,0.01599622220752514,0.1
0.25,coordinated,multiplicative_weights,0.45490030951486704,0.45528683366907685,0.44551678699329483,0.4642531160574636,0.9348275831247466,0.9377597385451482,0.9330432012216345,0.9422503342420965,0.3102079255870594,0.015373952443819321,0.1
0.25,coordinated,oracle,0.4702742619586864,0.469891506859424,0.46104220518028927,0.4781995381584167,0.9204678667042993,0.9230680308501015,0.9172319121130296,0.9285935203742323,0.30132644748455467,0.0,0.1
0.25,coordinated,oracle_upper_bound,0.4555874166180506,0.45610049371610567,0.4465257584138522,0.46509894950812924,0.9351933444999858,0.9384875116385029,0.9337224025513671,0.9430477389427628,0.31191727153256776,0.01599622220752514,0.1
0.25,coordinated,random_dictator,0.44946997774670794,0.45055834518819593,0.4408933985147736,0.4589761147697009,0.9320449017083735,0.9354110454770652,0.9302262919983237,0.940560090201779,0.304347927180393,0.02080428421197845,0.1
0.25,coordinated,self_consistency,0.456233452030726,0.45702367533538474,0.44749653151837965,0.46581274036818177,0.9346469050898198,0.9377719958585026,0.9329794486338575,0.9425532787714102,0.31125738005354003,0.014040809927960349,0.1
0.25,coordinated,supervisor_rerank,0.452922366478192,0.4532841158613937,0.44408399867756704,0.46184266247902583,0.9332304295976374,0.93588765787775,0.9311070886304978,0.940548358262627,0.3060087986056353,0.017351895480494366,0.1
0.25,coordinated,trimmed_vote,0.45557049081960266,0.45598997481741455,0.4462488155329677,0.4648838598520985,0.9351338253724149,0.9383333942842601,0.9336465994693183,0.9430114893640243,0.31146431507644395,0.014703771139083716,0.1
0.25,deceptive,confidence_weighted,0.4462786478809889,0.4457383894819512,0.435838754521476,0.4553886874721588,0.9298813184732851,0.9334766132532974,0.9279971821752006,0.9389110038235777,0.30044433426268125,0.01967908581144465,0.1
