members_per_class,run,aggregator,mean_utility,mean_fairness,mean_worst_group,mean_regret
5,2,oracle,0.4694060407942184,0.9168218263393794,0.2907029613270054,0.0
7,0,majority_vote,0.4613149224282882,0.9467531543540192,0.33171906298939285,0.010031069431825574
7,0,oracle_upper_bound,0.4621412286042029,0.947004654548023,0.33276979490812253,0.009204763255910896
7,0,self_consistency,0.45965460732017693,0.9459438579150332,0.3293748306202568,0.011691384539936843
7,0,ema_trust,0.4613149224282882,0.9467531543540192,0.33171906298939285,0.010031069431825574
7,0,trimmed_vote,0.4616873808106133,0.9477405536251432,0.33317462989248325,0.00965861104950056
7,0,multiplicative_weights,0.4613149224282882,0.9467531543540192,0.33171906298939285,0.010031069431825574
7,0,confidence_weighted,0.4613149224282882,0.9467531543540192,0.33171906298939285,0.010031069431825574
7,0,random_dictator,0.4606803044210143,0.9443749927400843,0.3266429048050548,0.01066568743909953
7,0,supervisor_rerank,0.46106282762658435,0.9466189460863649,0.3308188831858402,0.010283164233529488
7,0,oracle,0.4713459918601137,0.9322438454333853,0.3168519829394762,0.0
7,1,majority_vote,0.4850634128483392,0.9381144820699705,0.33904744866581343,0.016371015479362927
7,1,oracle_upper_bound,0.48780620447516726,0.9375574456717853,0.33850481663155996,0.013628223852534904
7,1,self_consistency,0.48388074620989224,0.93857018718874,0.33886409429015657,0.01755368211780994
7,1,ema_trust,0.4839987702077335,0.9403561000265331,0.34156687327049984,0.017435658119968618
7,1,trimmed_vote,0.48579402768705743,0.9388740479951374,0.34053569328621175,0.015640400640644658
7,1,multiplicative_weights,0.4839987702077335,0.9403561000265331,0.34156687327049984,0.017435658119968618
7,1,confidence_weighted,0.4839987702077335,0.9403561000265331,0.34156687327049984,0.017435658119968618
7,1,random_dictator,0.4843018271563591,0.9341768669591219,0.3363240675184549,0.017132601171343003
7,1,supervisor_rerank,0.487637808512909,0.9334011761218302,0.3324632423811611,0.013796619814793245
7,1,oracle,0.5014344283277021,0.9227881307525155,0.3231167616381045,0.0
7,2,majority_vote,0.4510269458253677,0.9417053825550592,0.31883490301610184,0.008697590526966746
7,2,oracle_upper_bound,0.4527099579828332,0.9434586581087625,0.3231244238013497,0.007014578369501196
7,2,self_consistency,0.45046530387425493,0.9453702942370371,0.32694635110456016,0.009259232478079478
7,2,ema_trust,0.4510269458253677,0.9417053825550592,0.31883490301610184,0.008697590526966746
7,2,trimmed_vote,0.44937620920906307,0.9462641944326854,0.3268967457232676,0.010348327143271397
7,2,multiplicative_weights,0.45135740372465427,0.9442410391062257,0.3237845420181929,0.008367132627680091
7,2,confidence_weighted,0.45135740372465427,0.9442410391062257,0.3237845420181929,0.008367132627680091
7,2,random_dictator,0.4513382945564859,0.9438715570078308,0.3195967921315226,0.00838624179584847
7,2,supervisor_rerank,0.4455076826410187,0.9466012352764467,0.3251189614509747,0.014216853711315678
7,2,oracle,0.4597245363523344,0.9357839200261557,0.31700875051753374,0.0
10,0,majority_vote,0.4614896783366158,0.9258057801763254,0.31215868082944515,0.0157252244673468
10,0,oracle_upper_bound,0.4712514799091456,0.9231874396978925,0.3126812403113768,0.00596342289481703
10,0,self_consistency,0.4591578448289094,0.9287063481480858,0.31554566994989575,0.018057057975053234
10,0,ema_trust,0.459694977537405,0.9251697333923274,0.31195034473894806,0.01751992526655757
10,0,trimmed_vote,0.4584268882556105,0.9267878240051992,0.3135718787226848,0.01878801454835212
10,0,multiplicative_weights,0.45797261756059154,0.927643021006294,0.31427006270932867,0.01924228524337108
10,0,confidence_weighted,0.45797261756059154,0.927643021006294,0.31427006270932867,0.01924228524337108
10,0,random_dictator,0.4554936051401185,0.9320279407021412,0.3181746995296559,0.021721297663844126
10,0,supervisor_rerank,0.4535830893111953,0.9314361822013635,0.3138653389037963,0.023631813492767367
10,0,oracle,0.47721490280396267,0.9204173311557154,0.31250454041316433,0.0
10,1,majority_vote,0.45118350084463477,0.9239418784453057,0.289898495443621,0.011321803585140896
10,1,oracle_upper_bound,0.451690397583465,0.9259979245795302,0.2938433333116824,0.010814906846310644
10,1,self_consistency,0.45271214790040876,0.9268104598633482,0.29533044706858314,0.009793156529366898
10,1,ema_trust,0.45118350084463477,0.9239418784453057,0.289898495443621,0.011321803585140896
10,1,trimmed_vote,0.45351420122426006,0.9229639724625581,0.2858227692985046,0.008991103205515556
10,1,multiplicative_weights,0.45118350084463477,0.9239418784453057,0.289898495443621,0.011321803585140896
10,1,confidence_weighted,0.45118350084463477,0.9239418784453057,0.289898495443621,0.011321803585140896
10,1,random_dictator,0.44730165515631515,0.9275083247346011,0.29248134927882696,0.015203649273460525
10,1,supervisor_rerank,0.44174487270875296,0.9288566597601243,0.2877708602900402,0.020760431721022758
10,1,oracle,0.46250530442977567,0.9147606852998263,0.28218034120634605,0.0
10,2,majority_vote,0.46006697879051467,0.9276039575228732,0.30439437815321496,0.007457599002566489
10,2,oracle_upper_bound,0.46151063857881736,0.9265306366610119,0.3038493407865169,0.006013939214263797
10,2,self_consistency,0.453849257416299,0.9289404192396729,0.3040301422357672,0.013675320376782098
10,2,ema_trust,0.45571130651672187,0.9298942610978865,0.30500486789200676,0.011813271276359321
10,2,trimmed_vote,0.45278570168014676,0.9299002833179512,0.30497769967238053,0.014738876112934386
10,2,multiplicative_weights,0.45549495716600247,0.9294733609565983,0.3048842487361554,0.012029620627078685
10,2,confidence_weighted,0.45549495716600247,0.9294733609565983,0.3048842487361554,0.012029620627078685
10,2,random_dictator,0.4556574982870239,0.9279271186587927,0.301080633155473,0.011867079506057216
10,2,supervisor_rerank,0.45356313693032624,0.9290978300042082,0.3034740675505969,0.013961440862754937
10,2,oracle,0.46752457779308115,0.9168408942088094,0.2953531353562789,0.0
